what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036022577
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404036028967
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404036029287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036031327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036065647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036068297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036069557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036079877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036084707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036091737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036092687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036124847
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1404036131007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036131557
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1404036132967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036140567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036152957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036160937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036168007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1404036172137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404036174977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036175307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036178287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1404036180297
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1404036181797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404036185467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036187577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036190287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036192928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036201098
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1404036206508
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1404036206698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036210968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036219998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036223718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036225408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036231028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036237158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036242718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036243568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036248708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036252668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036253388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036272738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036276248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036277768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036302851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036303311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036343125
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1404036344915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036345425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036346515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404036346865
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1404036347695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036348495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036422104
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1404036423372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036428394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036437374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404036441354
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1404036443624
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1404036444714
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1404036458758
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1404036458968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036461138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036484818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036486500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036529535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1404036535160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404036536533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036536889
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404036541896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036543621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036544763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036574790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036575930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036584399
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1404036587666
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1404036591069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036591349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036593989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036596259
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404036607479
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404036607839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036610329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036615439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036616289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036642079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036649249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036652959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036654259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036668829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036671669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036673560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036674410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036680880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036687010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036688070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036703540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036712690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036717300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036718270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036723680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036726880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036733110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036734880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036742310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036747070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036751610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036752950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036761520
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1404036763400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036763630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036764730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036795100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036803020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036803830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036814240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1404036822110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404036824300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036825830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036829710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036833880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036835540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036842190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404036844080
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1404036844490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036846330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036848240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036865820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036876280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036881130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036881990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036907260
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1404036908400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036908750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1404036910800
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1404036911230
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1404036911560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036911870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404036914670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036915110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1404036916820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404036920340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036920710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036922570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036966541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036976281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404036978841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404036981401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404036982281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037130353
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1404037131403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037132173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037133083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404037133443
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1404037133923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037140443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037175329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404037180849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037181839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037186349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404037189029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037189779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037198429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404037203319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404037205569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404037210049
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404037215599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404037216229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404037221139
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404037222249
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404037222479
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404037223229
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404037224289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404037228959
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404037231489
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1404037231869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1404037238059
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1404037250719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404037250969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037252089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037260389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404037263789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037264509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037345032
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1404037345858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037346908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037347727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037347863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037349695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404037349759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037350980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037355930
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1404037357121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1404037372942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404037383747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037385137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037390527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404037401687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404037405017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037406467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1404037416407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1404037421477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1404037424367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1404037424797
