what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1437883048062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883052237
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437883054675
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1437883062472
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1437883063911
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1437883064043
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1437883070760
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1437883070761
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437883074598
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1437883074599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883088840
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1437883099935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883100078
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1437883110418
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1437883110425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883110785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883112289
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1437883112646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1437883112646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883115898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883141488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1437883147642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883152162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437883155487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883156087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1437883156113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883156976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883168291
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1437883171904
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1437883174781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883178675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437883193161
opened,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1437883193905
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1437883194021
activated,perspective,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.JavaPerspective",1437883194099
